elapsed_s,phase,rot_x_100,rot_y_100,lin_x_100,lin_y_100,pen,bias_z_100,num_fields,line_kind,raw
5.179047,7,-1.49,3.22,-12.71,-87.92,0,938.50,6,imu,"-1.49,3.22,-12.71,-87.92,0,938.50"
5.189387,7,0.10,1.39,-32.93,-72.37,0,938.50,6,imu,"0.10,1.39,-32.93,-72.37,0,938.50"
5.202182,7,0.35,0.29,-25.15,-78.11,0,938.50,6,imu,"0.35,0.29,-25.15,-78.11,0,938.50"
5.214543,7,1.20,-0.20,-21.20,-80.87,0,938.50,6,imu,"1.20,-0.20,-21.20,-80.87,0,938.50"
5.224693,7,,,,,,,2,text,"1.08,-"
5.227302,7,,,,,,,5,text,"0.44,-15.46,-74.41,0,938.50"
5.237081,7,-0.02,0.17,-7.45,-79.55,0,938.50,6,imu,"-0.02,0.17,-7.45,-79.55,0,938.50"
5.249803,7,-0.63,0.78,0.45,-80.03,0,938.50,6,imu,"-0.63,0.78,0.45,-80.03,0,938.50"
5.262588,7,-0.88,0.53,-11.15,-79.91,0,938.50,6,imu,"-0.88,0.53,-11.15,-79.91,0,938.50"
5.272769,7,,,,,,,3,text,"-1.49,0.53,-"
5.272797,7,,,,,,,2,text,"35.92,-"
5.275397,7,,,,,,,3,text,"76.56,0,938.50"
5.285635,7,-1.49,1.14,-36.76,-77.28,0,938.50,6,imu,"-1.49,1.14,-36.76,-77.28,0,938.50"
5.298408,7,-1.12,0.78,-33.65,-76.32,0,938.50,6,imu,"-1.12,0.78,-33.65,-76.32,0,938.50"
5.311097,7,-0.39,0.17,-29.82,-80.39,0,938.50,6,imu,"-0.39,0.17,-29.82,-80.39,0,938.50"
5.321369,7,-0.14,-0.20,-25.99,-83.02,0,938.50,6,imu,"-0.14,-0.20,-25.99,-83.02,0,938.50"
5.334158,7,-0.14,-0.08,-21.20,-84.81,0,938.50,6,imu,"-0.14,-0.08,-21.20,-84.81,0,938.50"
5.347006,7,-1.24,-0.20,4.04,-87.57,0,938.50,6,imu,"-1.24,-0.20,4.04,-87.57,0,938.50"
5.357444,7,-1.98,1.51,3.08,-92.71,0,938.50,6,imu,"-1.98,1.51,3.08,-92.71,0,938.50"
5.369954,7,-1.61,1.63,-11.15,-92.11,0,938.50,6,imu,"-1.61,1.63,-11.15,-92.11,0,938.50"
5.382853,7,-0.88,1.27,-29.46,-82.42,0,938.50,6,imu,"-0.88,1.27,-29.46,-82.42,0,938.50"
5.393383,7,-0.39,0.90,-33.29,-79.43,0,938.50,6,imu,"-0.39,0.90,-33.29,-79.43,0,938.50"
5.406352,7,0.10,0.78,-28.26,-82.42,0,938.50,6,imu,"0.10,0.78,-28.26,-82.42,0,938.50"
5.416651,7,,,,,,,2,text,"0.71,"
5.416749,7,,,,,,,2,text,"1.27,"
5.416834,7,,,,,,,1,text,-20.9
5.417036,7,,,,,,,4,text,"6,-83.26,0,938.50"
5.430063,7,0.59,1.02,-3.74,-77.88,0,938.50,6,imu,"0.59,1.02,-3.74,-77.88,0,938.50"
5.443086,7,-0.02,0.78,0.45,-78.59,0,938.50,6,imu,"-0.02,0.78,0.45,-78.59,0,938.50"
5.453591,7,-0.88,1.02,-0.03,-75.36,0,938.50,6,imu,"-0.88,1.02,-0.03,-75.36,0,938.50"
5.466602,7,-2.34,1.02,-15.94,-82.90,0,938.50,6,imu,"-2.34,1.02,-15.94,-82.90,0,938.50"
5.479334,7,-1.61,1.14,-27.31,-83.14,0,938.50,6,imu,"-1.61,1.14,-27.31,-83.14,0,938.50"
5.489820,7,-0.75,0.17,-38.31,-79.43,0,938.50,6,imu,"-0.75,0.17,-38.31,-79.43,0,938.50"
5.502837,7,-0.51,-0.08,-35.68,-86.61,0,938.50,6,imu,"-0.51,-0.08,-35.68,-86.61,0,938.50"
5.512813,7,,,,,,,3,text,"0.47,0.41,-33."
5.513051,7,,,,,,,4,text,"77,-83.38,0,938.50"
5.526040,7,0.35,1.14,-32.45,-83.14,0,938.50,6,imu,"0.35,1.14,-32.45,-83.14,0,938.50"
5.539043,7,0.10,1.39,-12.23,-81.94,0,938.50,6,imu,"0.10,1.39,-12.23,-81.94,0,938.50"
5.549247,7,-1.85,2.49,0.33,-78.95,0,938.50,6,imu,"-1.85,2.49,0.33,-78.95,0,938.50"
5.562280,7,-2.22,3.34,-16.06,-79.55,0,938.50,6,imu,"-2.22,3.34,-16.06,-79.55,0,938.50"
5.575332,7,-1.85,2.61,-28.98,-76.08,0,938.50,6,imu,"-1.85,2.61,-28.98,-76.08,0,938.50"
5.585829,7,-1.24,0.53,-32.45,-75.96,0,938.50,6,imu,"-1.24,0.53,-32.45,-75.96,0,938.50"
5.598815,7,-0.88,0.29,-30.30,-77.16,0,938.50,6,imu,"-0.88,0.29,-30.30,-77.16,0,938.50"
5.609102,7,-0.63,0.90,-28.98,-83.50,0,938.50,6,imu,"-0.63,0.90,-28.98,-83.50,0,938.50"
5.621637,7,-0.14,0.17,-20.01,-82.66,0,938.50,6,imu,"-0.14,0.17,-20.01,-82.66,0,938.50"
5.634632,7,-0.51,0.17,-14.03,-87.57,0,938.50,6,imu,"-0.51,0.17,-14.03,-87.57,0,938.50"
5.645019,7,-0.63,0.41,-11.75,-87.81,0,938.50,6,imu,"-0.63,0.41,-11.75,-87.81,0,938.50"
5.658052,7,-0.63,0.53,-1.46,-84.10,0,938.50,6,imu,"-0.63,0.53,-1.46,-84.10,0,938.50"
5.670662,7,-2.10,1.51,-1.22,-84.69,0,938.50,6,imu,"-2.10,1.51,-1.22,-84.69,0,938.50"
5.681145,7,-2.22,2.98,-18.21,-82.66,0,938.50,6,imu,"-2.22,2.98,-18.21,-82.66,0,938.50"
5.694199,7,-1.61,2.73,-36.04,-78.71,0,938.50,6,imu,"-1.61,2.73,-36.04,-78.71,0,938.50"
5.707251,7,-0.27,-0.20,-36.88,-79.91,0,938.50,6,imu,"-0.27,-0.20,-36.88,-79.91,0,938.50"
5.717294,7,0.10,-0.20,-28.50,-87.09,0,938.50,6,imu,"0.10,-0.20,-28.50,-87.09,0,938.50"
5.730314,7,0.47,0.53,-21.32,-83.26,0,938.50,6,imu,"0.47,0.53,-21.32,-83.26,0,938.50"
5.743308,7,-0.75,0.17,1.65,-76.68,0,938.50,6,imu,"-0.75,0.17,1.65,-76.68,0,938.50"
5.753790,7,-1.73,0.53,-1.82,-82.66,0,938.50,6,imu,"-1.73,0.53,-1.82,-82.66,0,938.50"
5.766608,7,-1.85,1.02,-16.18,-85.65,0,938.50,6,imu,"-1.85,1.02,-16.18,-85.65,0,938.50"
5.776942,7,-1.61,1.27,-30.89,-78.35,0,938.50,6,imu,"-1.61,1.27,-30.89,-78.35,0,938.50"
5.789952,7,-1.00,0.78,-30.18,-82.18,0,938.50,6,imu,"-1.00,0.78,-30.18,-82.18,0,938.50"
5.802996,7,-0.51,0.78,-26.71,-83.86,0,938.50,6,imu,"-0.51,0.78,-26.71,-83.86,0,938.50"
5.813442,7,-0.14,1.02,-28.62,-83.50,0,938.50,6,imu,"-0.14,1.02,-28.62,-83.50,0,938.50"
5.826440,7,0.22,1.27,-21.56,-82.54,0,938.50,6,imu,"0.22,1.27,-21.56,-82.54,0,938.50"
5.836641,7,,,,,,,1,text,-0.0
5.836712,7,,,,,,,2,text,"2,0."
5.839507,7,,,,,,,5,text,"41,-12.11,-85.29,0,938.50"
5.849974,7,-0.27,1.14,-4.81,-87.09,0,938.50,6,imu,"-0.27,1.14,-4.81,-87.09,0,938.50"
5.862971,7,-1.73,2.00,-5.53,-81.34,0,938.50,6,imu,"-1.73,2.00,-5.53,-81.34,0,938.50"
5.873253,7,-1.73,2.85,-16.18,-81.58,0,938.50,6,imu,"-1.73,2.85,-16.18,-81.58,0,938.50"
5.886235,7,-1.12,1.76,-28.26,-73.93,0,938.50,6,imu,"-1.12,1.76,-28.26,-73.93,0,938.50"
5.898695,7,-1.24,2.37,-34.72,-77.28,0,938.50,6,imu,"-1.24,2.37,-34.72,-77.28,0,938.50"
5.909219,7,-0.63,1.76,-29.22,-80.75,0,938.50,6,imu,"-0.63,1.76,-29.22,-80.75,0,938.50"
5.921750,7,-0.14,1.39,-20.01,-79.79,0,938.50,6,imu,"-0.14,1.39,-20.01,-79.79,0,938.50"
5.934765,7,-0.14,0.41,-6.61,-83.38,0,938.50,6,imu,"-0.14,0.41,-6.61,-83.38,0,938.50"
5.945241,7,-0.75,1.27,-2.78,-88.16,0,938.50,6,imu,"-0.75,1.27,-2.78,-88.16,0,938.50"
5.964870,7,-1.00,1.14,-1.94,-85.65,0,938.50,6,imu,"-1.00,1.14,-1.94,-85.65,0,938.50"
5.970005,7,-1.49,1.02,-10.08,-83.50,0,938.50,6,imu,"-1.49,1.02,-10.08,-83.50,0,938.50"
5.980569,7,,,,,,,2,text,"-0.63,1"
5.980608,7,,,,,,,2,text,".51,-"
5.983360,7,,,,,,,4,text,"35.56,-75.72,0,938.50"
5.993502,7,-0.63,1.27,-36.76,-71.89,0,938.50,6,imu,"-0.63,1.27,-36.76,-71.89,0,938.50"
6.005880,7,-0.75,1.39,-33.65,-75.12,0,938.50,6,imu,"-0.75,1.39,-33.65,-75.12,0,938.50"
6.018756,7,-0.39,0.66,-26.11,-72.13,0,938.50,6,imu,"-0.39,0.66,-26.11,-72.13,0,938.50"
6.028995,7,-0.88,-0.08,-13.19,-77.28,0,938.50,6,imu,"-0.88,-0.08,-13.19,-77.28,0,938.50"
6.041710,7,-1.49,0.29,-2.18,-82.54,0,938.50,6,imu,"-1.49,0.29,-2.18,-82.54,0,938.50"
6.054426,7,-1.49,0.29,4.04,-81.94,0,938.50,6,imu,"-1.49,0.29,4.04,-81.94,0,938.50"
6.064565,7,,,,,,,2,text,"-2.10,1."
6.067177,7,,,,,,,5,text,"27,-15.70,-81.46,0,938.50"
6.077360,7,-1.85,0.66,-28.50,-84.22,0,938.50,6,imu,"-1.85,0.66,-28.50,-84.22,0,938.50"
6.090121,7,-1.24,0.53,-36.40,-79.79,0,938.50,6,imu,"-1.24,0.53,-36.40,-79.79,0,938.50"
6.102896,7,-0.63,1.02,-37.83,-84.34,0,938.50,6,imu,"-0.63,1.02,-37.83,-84.34,0,938.50"
6.113149,7,-0.27,1.27,-28.86,-84.93,0,938.50,6,imu,"-0.27,1.27,-28.86,-84.93,0,938.50"
6.125939,7,-0.14,0.78,-15.22,-85.89,0,938.50,6,imu,"-0.14,0.78,-15.22,-85.89,0,938.50"
6.138269,7,-0.63,0.90,3.32,-87.57,0,938.50,6,imu,"-0.63,0.90,3.32,-87.57,0,938.50"
6.150940,7,-0.88,0.78,7.87,-84.93,0,938.50,6,imu,"-0.88,0.78,7.87,-84.93,0,938.50"
6.160844,7,,,,,,,6,text,"-1.24,1.02,0.45,-83.26,0,"
6.160925,7,,,,,,,1,text,938.50
6.173744,7,-1.37,1.51,-30.42,-82.54,0,938.50,6,imu,"-1.37,1.51,-30.42,-82.54,0,938.50"
6.186685,7,-0.39,0.90,-39.15,-77.88,0,938.50,6,imu,"-0.39,0.90,-39.15,-77.88,0,938.50"
6.197207,7,0.10,0.90,-37.83,-77.52,0,938.50,6,imu,"0.10,0.90,-37.83,-77.52,0,938.50"
6.210232,7,0.35,0.17,-30.66,-80.15,0,938.50,6,imu,"0.35,0.17,-30.66,-80.15,0,938.50"
6.223175,7,0.35,0.17,-10.32,-78.95,0,938.50,6,imu,"0.35,0.17,-10.32,-78.95,0,938.50"
6.233485,7,-0.02,0.17,-2.54,-81.58,0,938.50,6,imu,"-0.02,0.17,-2.54,-81.58,0,938.50"
6.246231,7,-0.51,0.66,-3.62,-80.27,0,938.50,6,imu,"-0.51,0.66,-3.62,-80.27,0,938.50"
6.258788,7,-1.61,2.12,-19.89,-77.76,0,938.50,6,imu,"-1.61,2.12,-19.89,-77.76,0,938.50"
6.269027,7,-1.49,2.24,-29.34,-77.52,0,938.50,6,imu,"-1.49,2.24,-29.34,-77.52,0,938.50"
6.281797,7,-1.37,2.00,-34.72,-75.96,0,938.50,6,imu,"-1.37,2.00,-34.72,-75.96,0,938.50"
6.294162,7,-0.75,2.00,-31.25,-83.86,0,938.50,6,imu,"-0.75,2.00,-31.25,-83.86,0,938.50"
6.306979,7,-0.27,0.66,-25.51,-82.06,0,938.50,6,imu,"-0.27,0.66,-25.51,-82.06,0,938.50"
6.317366,7,-0.27,0.04,-17.50,-83.02,0,938.50,6,imu,"-0.27,0.04,-17.50,-83.02,0,938.50"
6.330242,7,-0.51,-0.08,-6.61,-84.93,0,938.50,6,imu,"-0.51,-0.08,-6.61,-84.93,0,938.50"
6.343095,7,-0.88,0.17,-3.74,-86.01,0,938.50,6,imu,"-0.88,0.17,-3.74,-86.01,0,938.50"
6.353452,7,-1.00,0.90,-11.51,-83.86,0,938.50,6,imu,"-1.00,0.90,-11.51,-83.86,0,938.50"
6.366498,7,-1.12,1.76,-22.16,-79.67,0,938.50,6,imu,"-1.12,1.76,-22.16,-79.67,0,938.50"
6.376784,7,,,,,,,3,text,"-1.00,2.61,"
6.377046,7,,,,,,,4,text,"-28.86,-75.48,0,938.50"
6.389817,7,-1.00,2.24,-22.76,-74.29,0,938.50,6,imu,"-1.00,2.24,-22.76,-74.29,0,938.50"
6.402842,7,-1.37,1.63,-15.34,-75.48,0,938.50,6,imu,"-1.37,1.63,-15.34,-75.48,0,938.50"
6.413304,7,-2.34,1.14,-11.27,-75.60,0,938.50,6,imu,"-2.34,1.14,-11.27,-75.60,0,938.50"
6.426070,7,-2.95,1.51,-12.23,-81.11,0,938.50,6,imu,"-2.95,1.51,-12.23,-81.11,0,938.50"
6.439144,7,-2.83,1.14,-14.62,-80.51,0,938.50,6,imu,"-2.83,1.14,-14.62,-80.51,0,938.50"
6.449662,7,-2.34,-0.81,-17.61,-37.32,0,938.50,6,imu,"-2.34,-0.81,-17.61,-37.32,0,938.50"
6.462717,7,-8.82,-4.60,-58.17,7.19,0,938.50,6,imu,"-8.82,-4.60,-58.17,7.19,0,938.50"
6.473251,7,-16.88,-5.70,-68.82,23.70,0,938.50,6,imu,"-16.88,-5.70,-68.82,23.70,0,938.50"
6.486272,7,-24.82,-10.71,-64.39,61.99,0,938.50,6,imu,"-24.82,-10.71,-64.39,61.99,0,938.50"
6.499371,7,-62.21,-44.06,-128.88,342.90,0,938.50,6,imu,"-62.21,-44.06,-128.88,342.90,0,938.50"
6.509879,7,-84.57,-45.89,-7.92,68.33,0,938.50,6,imu,"-84.57,-45.89,-7.92,68.33,0,938.50"
6.522902,7,-85.66,-44.79,35.39,83.16,0,938.50,6,imu,"-85.66,-44.79,35.39,83.16,0,938.50"
6.533581,7,-95.68,-77.90,65.18,109.12,0,938.50,6,imu,"-95.68,-77.90,65.18,109.12,0,938.50"
6.546603,7,-108.27,-78.27,78.10,69.28,0,938.50,6,imu,"-108.27,-78.27,78.10,69.28,0,938.50"
6.557105,7,-117.06,-75.70,57.52,22.98,0,938.50,6,imu,"-117.06,-75.70,57.52,22.98,0,938.50"
6.570097,7,-133.80,-71.30,19.35,64.98,0,938.50,6,imu,"-133.80,-71.30,19.35,64.98,0,938.50"
6.583123,7,-142.35,-63.36,50.22,-53.59,0,938.50,6,imu,"-142.35,-63.36,50.22,-53.59,0,938.50"
6.593629,7,-142.48,-61.16,123.80,-138.05,0,938.50,6,imu,"-142.48,-61.16,123.80,-138.05,0,938.50"
6.606648,7,-136.00,-55.30,82.88,-162.70,0,938.50,6,imu,"-136.00,-55.30,82.88,-162.70,0,938.50"
6.617223,7,-143.21,-27.81,104.90,-250.76,0,938.50,6,imu,"-143.21,-27.81,104.90,-250.76,0,938.50"
6.630269,7,-136.24,-3.86,10.02,-335.22,0,938.50,6,imu,"-136.24,-3.86,10.02,-335.22,0,938.50"
6.643320,7,-124.39,-8.63,-45.61,-220.73,0,938.50,6,imu,"-124.39,-8.63,-45.61,-220.73,0,938.50"
6.653834,7,-124.76,33.40,10.38,-249.56,0,938.50,6,imu,"-124.76,33.40,10.38,-249.56,0,938.50"
6.666661,7,-119.63,49.40,-16.06,-244.54,0,938.50,6,imu,"-119.63,49.40,-16.06,-244.54,0,938.50"
6.677041,7,-117.06,68.34,6.19,-201.22,0,938.50,6,imu,"-117.06,68.34,6.19,-201.22,0,938.50"
6.689852,7,-118.04,148.24,21.51,-304.95,0,938.50,6,imu,"-118.04,148.24,21.51,-304.95,0,938.50"
6.702887,7,-113.52,170.48,17.32,-237.36,0,938.50,6,imu,"-113.52,170.48,17.32,-237.36,0,938.50"
6.713188,7,-113.64,186.85,-1.46,-199.07,0,938.50,6,imu,"-113.64,186.85,-1.46,-199.07,0,938.50"
6.725959,7,-112.05,206.39,-25.39,-200.87,0,938.50,6,imu,"-112.05,206.39,-25.39,-200.87,0,938.50"
6.738259,7,-94.46,223.13,-88.32,-191.89,0,938.50,6,imu,"-94.46,223.13,-88.32,-191.89,0,938.50"
6.750923,7,-81.63,218.98,-95.50,-170.36,0,938.50,6,imu,"-81.63,218.98,-95.50,-170.36,0,938.50"
6.761052,7,-65.38,199.31,-76.72,-135.18,0,938.50,6,imu,"-65.38,199.31,-76.72,-135.18,0,938.50"
6.773757,7,-32.89,137.00,-19.77,-49.64,0,938.50,6,imu,"-32.89,137.00,-19.77,-49.64,0,938.50"
6.786487,7,-19.69,108.05,28.93,-38.75,0,938.50,6,imu,"-19.69,108.05,28.93,-38.75,0,938.50"
6.796643,7,,,,,,,2,text,"-6.01,82.02"
6.799262,7,,,,,,,5,text,",71.16,-32.53,0,938.50"
6.809474,7,19.65,20.20,20.07,-48.20,0,938.50,6,imu,"19.65,20.20,20.07,-48.20,0,938.50"
6.822234,7,31.13,5.05,2.72,-92.83,0,938.50,6,imu,"31.13,5.05,2.72,-92.83,0,938.50"
6.835026,7,49.34,-10.95,-11.99,-145.59,0,938.50,6,imu,"49.34,-10.95,-11.99,-145.59,0,938.50"
6.845295,7,73.77,-25.37,-67.27,-187.11,0,938.50,6,imu,"73.77,-25.37,-67.27,-187.11,0,938.50"
6.858100,7,117.39,-41.86,-105.31,-207.09,0,938.50,6,imu,"117.39,-41.86,-105.31,-207.09,0,938.50"
6.870818,7,138.77,-45.40,-63.68,-209.00,0,938.50,6,imu,"138.77,-45.40,-63.68,-209.00,0,938.50"
6.881083,7,159.29,-55.30,-40.59,-163.06,0,938.50,6,imu,"159.29,-55.30,-40.59,-163.06,0,938.50"
6.893908,7,181.28,-41.74,34.07,-127.65,0,938.50,6,imu,"181.28,-41.74,34.07,-127.65,0,938.50"
6.906850,7,192.52,-58.48,56.80,-76.44,0,938.50,6,imu,"192.52,-58.48,56.80,-76.44,0,938.50"
6.917213,7,196.68,-64.46,53.45,-66.63,0,938.50,6,imu,"196.68,-64.46,53.45,-66.63,0,938.50"
6.929798,7,213.78,-61.04,27.25,-82.66,0,938.50,6,imu,"213.78,-61.04,27.25,-82.66,0,938.50"
6.942848,7,224.90,-74.97,-17.02,-55.14,0,938.50,6,imu,"224.90,-74.97,-17.02,-55.14,0,938.50"
6.953368,7,235.77,-75.09,-40.23,-94.86,0,938.50,6,imu,"235.77,-75.09,-40.23,-94.86,0,938.50"
6.966416,7,261.06,-74.24,-50.76,1.45,0,938.50,6,imu,"261.06,-74.24,-50.76,1.45,0,938.50"
6.976687,7,,,,,,,2,text,"265.09,"
6.979532,7,,,,,,,5,text,"-70.69,-77.79,19.27,0,938.50"
6.990056,7,267.29,-54.69,-90.72,44.64,0,938.50,6,imu,"267.29,-54.69,-90.72,44.64,0,938.50"
7.003100,7,263.75,-59.45,-99.81,256.88,0,938.50,6,imu,"263.75,-59.45,-99.81,256.88,0,938.50"
7.013632,7,201.93,-13.39,277.06,239.29,0,938.50,6,imu,"201.93,-13.39,277.06,239.29,0,938.50"
7.026080,7,176.89,-27.57,367.63,223.62,0,938.50,6,imu,"176.89,-27.57,367.63,223.62,0,938.50"
7.039018,7,155.38,-29.28,363.32,120.85,0,938.50,6,imu,"155.38,-29.28,363.32,120.85,0,938.50"
7.049526,7,144.63,-17.55,218.20,-4.65,0,938.50,6,imu,"144.63,-17.55,218.20,-4.65,0,938.50"
7.062571,7,153.79,-26.83,139.71,20.59,0,938.50,6,imu,"153.79,-26.83,139.71,20.59,0,938.50"
7.073124,7,162.10,-34.77,42.80,34.47,0,938.50,6,imu,"162.10,-34.77,42.80,34.47,0,938.50"
7.086157,7,172.49,-68.86,-24.08,32.55,0,938.50,6,imu,"172.49,-68.86,-24.08,32.55,0,938.50"
7.099194,7,173.10,-87.19,-26.71,43.08,0,938.50,6,imu,"173.10,-87.19,-26.71,43.08,0,938.50"
7.109519,7,166.87,-92.07,46.39,67.13,0,938.50,6,imu,"166.87,-92.07,46.39,67.13,0,938.50"
7.122302,7,151.60,-92.07,289.26,-0.71,0,938.50,6,imu,"151.60,-92.07,289.26,-0.71,0,938.50"
7.135161,7,107.25,-78.15,302.19,-43.54,0,938.50,6,imu,"107.25,-78.15,302.19,-43.54,0,938.50"
7.145684,7,87.45,-55.54,238.42,-106.59,0,938.50,6,imu,"87.45,-55.54,238.42,-106.59,0,938.50"
7.158716,7,75.36,-30.62,133.97,-163.54,0,938.50,6,imu,"75.36,-30.62,133.97,-163.54,0,938.50"
7.169197,7,78.54,-14.74,21.03,-217.97,0,938.50,6,imu,"78.54,-14.74,21.03,-217.97,0,938.50"
7.182274,7,84.77,-11.20,10.50,-223.72,0,938.50,6,imu,"84.77,-11.20,10.50,-223.72,0,938.50"
7.194895,7,90.51,-11.07,-16.66,-222.76,0,938.50,6,imu,"90.51,-11.07,-16.66,-222.76,0,938.50"
7.205400,7,84.40,-15.59,71.04,-97.74,0,938.50,6,imu,"84.40,-15.59,71.04,-97.74,0,938.50"
7.218429,7,64.00,-21.46,139.00,-77.88,0,938.50,6,imu,"64.00,-21.46,139.00,-77.88,0,938.50"
7.231168,7,38.10,-18.40,150.72,-108.50,0,938.50,6,imu,"38.10,-18.40,150.72,-108.50,0,938.50"
7.241647,7,-2.22,-12.42,63.02,-153.85,0,938.50,6,imu,"-2.22,-12.42,63.02,-153.85,0,938.50"
7.254688,7,-15.66,-10.34,23.78,-161.74,0,938.50,6,imu,"-15.66,-10.34,23.78,-161.74,0,938.50"
7.265229,7,-26.29,-5.45,24.74,-153.97,0,938.50,6,imu,"-26.29,-5.45,24.74,-153.97,0,938.50"
7.278272,7,-36.67,-3.86,58.72,-130.64,0,938.50,6,imu,"-36.67,-3.86,58.72,-130.64,0,938.50"
7.288509,7,,,,,,,1,text,-60
7.291417,7,,,,,,,6,text,".62,-13.27,124.40,-100.85,0,938.50"
7.301899,7,-75.40,-29.52,130.26,-49.28,0,938.50,6,imu,"-75.40,-29.52,130.26,-49.28,0,938.50"
7.314597,7,-95.32,-35.51,118.30,-22.72,0,938.50,6,imu,"-95.32,-35.51,118.30,-22.72,0,938.50"
7.325117,7,-137.22,-32.94,70.56,57.56,0,938.50,6,imu,"-137.22,-32.94,70.56,57.56,0,938.50"
7.338169,7,-160.19,-33.80,46.03,58.76,0,938.50,6,imu,"-160.19,-33.80,46.03,58.76,0,938.50"
7.351192,7,-178.27,-28.67,39.33,-22.84,0,938.50,6,imu,"-178.27,-28.67,39.33,-22.84,0,938.50"
7.361737,7,-182.91,-28.79,37.42,-71.29,0,938.50,6,imu,"-182.91,-28.79,37.42,-71.29,0,938.50"
7.374777,7,-184.99,-45.40,87.79,-65.55,0,938.50,6,imu,"-184.99,-45.40,87.79,-65.55,0,938.50"
7.385306,7,-191.96,-51.27,112.67,-28.94,0,938.50,6,imu,"-191.96,-51.27,112.67,-28.94,0,938.50"
7.398352,7,-200.14,-77.29,147.49,-111.61,0,938.50,6,imu,"-200.14,-77.29,147.49,-111.61,0,938.50"
7.411388,7,-218.47,-21.46,150.48,-122.26,0,938.50,6,imu,"-218.47,-21.46,150.48,-122.26,0,938.50"
7.421818,7,-226.90,-7.29,103.22,-150.02,0,938.50,6,imu,"-226.90,-7.29,103.22,-150.02,0,938.50"
7.434884,7,-232.27,10.43,88.39,-202.54,0,938.50,6,imu,"-232.27,10.43,88.39,-202.54,0,938.50"
7.445398,7,-230.93,18.98,-3.62,-29.90,0,938.50,6,imu,"-230.93,18.98,-3.62,-29.90,0,938.50"
7.458422,7,-240.95,12.87,53.33,-144.52,0,938.50,6,imu,"-240.95,12.87,53.33,-144.52,0,938.50"
7.468692,7,,,,,,,2,text,"-232.64,21.4"
7.471500,7,,,,,,,5,text,"2,106.93,-369.92,0,938.50"
7.482000,7,-176.44,7.74,92.69,-288.68,0,938.50,6,imu,"-176.44,7.74,92.69,-288.68,0,938.50"
7.494642,7,-158.36,-15.47,59.55,-201.11,0,938.50,6,imu,"-158.36,-15.47,59.55,-201.11,0,938.50"
7.505133,7,-158.36,-3.74,77.98,-78.11,0,938.50,6,imu,"-158.36,-3.74,77.98,-78.11,0,938.50"
7.518162,7,-171.80,34.38,111.84,-179.21,0,938.50,6,imu,"-171.80,34.38,111.84,-179.21,0,938.50"
7.531178,7,-173.26,101.33,70.20,-169.04,0,938.50,6,imu,"-173.26,101.33,70.20,-169.04,0,938.50"
7.541663,7,-172.77,119.77,9.30,-254.23,0,938.50,6,imu,"-172.77,119.77,9.30,-254.23,0,938.50"
7.554610,7,-157.50,111.47,-43.34,-283.78,0,938.50,6,imu,"-157.50,111.47,-43.34,-283.78,0,938.50"
7.565141,7,-116.82,72.37,-40.11,-244.65,0,938.50,6,imu,"-116.82,72.37,-40.11,-244.65,0,938.50"
7.578277,7,-97.27,56.61,-31.01,-235.56,0,938.50,6,imu,"-97.27,56.61,-31.01,-235.56,0,938.50"
7.591347,7,-82.37,44.76,-21.44,-218.69,0,938.50,6,imu,"-82.37,44.76,-21.44,-218.69,0,938.50"
7.601843,7,-68.32,51.85,17.68,-157.20,0,938.50,6,imu,"-68.32,51.85,17.68,-157.20,0,938.50"
7.614860,7,-71.00,71.27,9.66,-118.43,0,938.50,6,imu,"-71.00,71.27,9.66,-118.43,0,938.50"
7.625366,7,-76.26,100.96,17.44,-148.70,0,938.50,6,imu,"-76.26,100.96,17.44,-148.70,0,938.50"
7.638380,7,-67.46,126.25,9.07,-197.88,0,938.50,6,imu,"-67.46,126.25,9.07,-197.88,0,938.50"
7.651422,7,-51.09,105.72,7.51,-184.71,0,938.50,6,imu,"-51.09,105.72,7.51,-184.71,0,938.50"
7.661958,7,-37.65,81.41,21.03,-124.42,0,938.50,6,imu,"-37.65,81.41,21.03,-124.42,0,938.50"
7.674997,7,-27.63,59.42,55.73,-124.06,0,938.50,6,imu,"-27.63,59.42,55.73,-124.06,0,938.50"
7.685474,7,-1.12,11.77,31.80,-172.75,0,938.50,6,imu,"-1.12,11.77,31.80,-172.75,0,938.50"
7.698242,7,11.22,5.54,18.04,-178.37,0,938.50,6,imu,"11.22,5.54,18.04,-178.37,0,938.50"
7.710938,7,21.97,7.50,26.89,-195.60,0,938.50,6,imu,"21.97,7.50,26.89,-195.60,0,938.50"
7.721426,7,52.64,1.88,-11.99,-264.75,0,938.50,6,imu,"52.64,1.88,-11.99,-264.75,0,938.50"
7.734030,7,72.43,5.91,-52.31,-301.24,0,938.50,6,imu,"72.43,5.91,-52.31,-301.24,0,938.50"
7.747049,7,91.73,28.76,-76.36,-378.53,0,938.50,6,imu,"91.73,28.76,-76.36,-378.53,0,938.50"
7.757540,7,146.46,51.85,-14.26,-297.42,0,938.50,6,imu,"146.46,51.85,-14.26,-297.42,0,938.50"
7.770033,7,163.32,49.04,51.42,-246.57,0,938.50,6,imu,"163.32,49.04,51.42,-246.57,0,938.50"
7.782908,7,179.82,42.07,118.18,-255.18,0,938.50,6,imu,"179.82,42.07,118.18,-255.18,0,938.50"
7.793227,7,199.12,20.81,147.37,-118.19,0,938.50,6,imu,"199.12,20.81,147.37,-118.19,0,938.50"
