elapsed_s,phase,rot_x_100,rot_y_100,lin_x_100,lin_y_100,pen,bias_z_100,num_fields,line_kind,raw
32.644091,0,-1.00,0.29,-23.36,-20.93,0,938.50,6,imu,"-1.00,0.29,-23.36,-20.93,0,938.50"
32.657061,0,-1.00,0.53,-17.97,-24.75,0,938.50,6,imu,"-1.00,0.53,-17.97,-24.75,0,938.50"
32.667511,0,-1.00,0.29,-6.73,-30.14,0,938.50,6,imu,"-1.00,0.29,-6.73,-30.14,0,938.50"
32.680478,0,-0.88,0.78,2.37,-33.61,0,938.50,6,imu,"-0.88,0.78,2.37,-33.61,0,938.50"
32.690788,0,,,,,,,3,text,"-1.00,0.29,10.5"
32.693572,0,,,,,,,4,text,"0,-27.03,0,938.50"
32.704018,0,-1.85,0.17,13.85,-24.87,0,938.50,6,imu,"-1.85,0.17,13.85,-24.87,0,938.50"
32.717032,0,-1.98,1.02,-22.04,-26.55,0,938.50,6,imu,"-1.98,1.02,-22.04,-26.55,0,938.50"
32.727495,0,-1.61,1.14,-31.61,-20.57,0,938.50,6,imu,"-1.61,1.14,-31.61,-20.57,0,938.50"
32.740533,0,-1.49,1.39,-30.30,-24.87,0,938.50,6,imu,"-1.49,1.39,-30.30,-24.87,0,938.50"
32.750864,0,,,,,,,4,text,"-0.27,1.14,-20.85,"
32.751048,0,,,,,,,3,text,"-30.14,0,938.50"
32.764029,0,-0.39,1.88,-9.60,-31.93,0,938.50,6,imu,"-0.39,1.88,-9.60,-31.93,0,938.50"
32.777008,0,-0.51,2.12,-0.51,-35.16,0,938.50,6,imu,"-0.51,2.12,-0.51,-35.16,0,938.50"
32.787482,0,-0.14,1.88,7.27,-25.11,0,938.50,6,imu,"-0.14,1.88,7.27,-25.11,0,938.50"
32.800450,0,-0.88,1.39,6.91,-20.57,0,938.50,6,imu,"-0.88,1.39,6.91,-20.57,0,938.50"
32.810776,0,,,,,,,3,text,"-1.61,2.49,0.9"
32.810977,0,,,,,,,4,text,"3,-21.40,0,938.50"
32.823950,0,-1.37,2.49,-9.24,-18.89,0,938.50,6,imu,"-1.37,2.49,-9.24,-18.89,0,938.50"
32.836958,0,-0.88,1.27,-26.11,-13.87,0,938.50,6,imu,"-0.88,1.27,-26.11,-13.87,0,938.50"
32.847394,0,-0.63,0.53,-24.79,-19.13,0,938.50,6,imu,"-0.63,0.53,-24.79,-19.13,0,938.50"
32.860382,0,-0.39,0.04,-19.17,-20.33,0,938.50,6,imu,"-0.39,0.04,-19.17,-20.33,0,938.50"
32.873368,0,-0.75,0.41,1.89,-29.06,0,938.50,6,imu,"-0.75,0.41,1.89,-29.06,0,938.50"
32.883847,0,-0.88,0.29,6.55,-31.69,0,938.50,6,imu,"-0.88,0.29,6.55,-31.69,0,938.50"
32.896847,0,-1.00,0.04,7.99,-30.74,0,938.50,6,imu,"-1.00,0.04,7.99,-30.74,0,938.50"
32.907346,0,-1.73,1.14,-8.76,-28.94,0,938.50,6,imu,"-1.73,1.14,-8.76,-28.94,0,938.50"
32.920033,0,-1.24,1.02,-22.16,-24.63,0,938.50,6,imu,"-1.24,1.02,-22.16,-24.63,0,938.50"
32.933077,0,-0.75,0.78,-30.66,-20.21,0,938.50,6,imu,"-0.75,0.78,-30.66,-20.21,0,938.50"
32.943537,0,-0.63,1.02,-28.98,-27.03,0,938.50,6,imu,"-0.63,1.02,-28.98,-27.03,0,938.50"
32.956535,0,-0.27,1.51,-9.36,-26.67,0,938.50,6,imu,"-0.27,1.51,-9.36,-26.67,0,938.50"
32.967027,0,-0.14,1.88,4.64,-29.90,0,938.50,6,imu,"-0.14,1.88,4.64,-29.90,0,938.50"
32.979998,0,-0.27,1.51,13.85,-27.63,0,938.50,6,imu,"-0.27,1.51,13.85,-27.63,0,938.50"
32.992904,0,-1.49,1.39,8.11,-22.96,0,938.50,6,imu,"-1.49,1.39,8.11,-22.96,0,938.50"
33.003358,0,-1.49,0.90,-5.53,-22.24,0,938.50,6,imu,"-1.49,0.90,-5.53,-22.24,0,938.50"
33.016217,0,-1.00,0.53,-18.81,-18.53,0,938.50,6,imu,"-1.00,0.53,-18.81,-18.53,0,938.50"
33.029221,0,-0.88,-0.32,-27.90,-18.29,0,938.50,6,imu,"-0.88,-0.32,-27.90,-18.29,0,938.50"
33.039312,0,-0.75,0.04,-26.59,-23.44,0,938.50,6,imu,"-0.75,0.04,-26.59,-23.44,0,938.50"
33.052322,0,-0.27,0.04,-23.60,-24.63,0,938.50,6,imu,"-0.27,0.04,-23.60,-24.63,0,938.50"
33.065312,0,-0.14,0.29,-6.85,-30.38,0,938.50,6,imu,"-0.14,0.29,-6.85,-30.38,0,938.50"
33.075754,0,-0.39,0.53,8.11,-29.90,0,938.50,6,imu,"-0.39,0.53,8.11,-29.90,0,938.50"
33.088766,0,-0.88,0.04,17.44,-29.90,0,938.50,6,imu,"-0.88,0.04,17.44,-29.90,0,938.50"
33.099228,0,-1.37,0.04,7.75,-30.86,0,938.50,6,imu,"-1.37,0.04,7.75,-30.86,0,938.50"
33.112124,0,-1.00,0.53,-29.70,-24.52,0,938.50,6,imu,"-1.00,0.53,-29.70,-24.52,0,938.50"
33.124623,0,-0.75,0.53,-36.28,-22.72,0,938.50,6,imu,"-0.75,0.53,-36.28,-22.72,0,938.50"
33.136936,0,-0.39,0.41,-33.41,-25.35,0,938.50,6,imu,"-0.39,0.41,-33.41,-25.35,0,938.50"
33.147129,0,0.35,1.02,-17.97,-29.18,0,938.50,6,imu,"0.35,1.02,-17.97,-29.18,0,938.50"
33.159865,0,0.35,1.02,2.13,-25.23,0,938.50,6,imu,"0.35,1.02,2.13,-25.23,0,938.50"
33.172616,0,-0.27,0.41,16.72,-21.40,0,938.50,6,imu,"-0.27,0.41,16.72,-21.40,0,938.50"
33.182805,0,,,,,,,4,text,"-1.98,0.53,9.07,-23.5"
33.185391,0,,,,,,,3,text,"6,0,938.50"
33.195611,0,-2.22,0.90,-14.62,-20.09,0,938.50,6,imu,"-2.22,0.90,-14.62,-20.09,0,938.50"
33.208344,0,-1.98,0.90,-32.45,-18.05,0,938.50,6,imu,"-1.98,0.90,-32.45,-18.05,0,938.50"
33.221073,0,-1.49,0.29,-33.53,-23.44,0,938.50,6,imu,"-1.49,0.29,-33.53,-23.44,0,938.50"
33.231217,0,-0.14,0.53,-25.39,-31.21,0,938.50,6,imu,"-0.14,0.53,-25.39,-31.21,0,938.50"
33.243921,0,-0.02,0.66,-18.33,-28.58,0,938.50,6,imu,"-0.02,0.66,-18.33,-28.58,0,938.50"
33.256875,0,-0.02,1.27,-13.91,-32.05,0,938.50,6,imu,"-0.02,1.27,-13.91,-32.05,0,938.50"
33.267282,0,0.22,0.53,14.21,-24.16,0,938.50,6,imu,"0.22,0.53,14.21,-24.16,0,938.50"
33.280295,0,-1.49,0.78,18.40,-23.92,0,938.50,6,imu,"-1.49,0.78,18.40,-23.92,0,938.50"
33.293071,0,-2.34,1.39,8.59,-30.62,0,938.50,6,imu,"-2.34,1.39,8.59,-30.62,0,938.50"
33.303266,0,-1.49,1.02,-31.37,-19.01,0,938.50,6,imu,"-1.49,1.02,-31.37,-19.01,0,938.50"
33.316323,0,-1.24,0.29,-38.43,-22.00,0,938.50,6,imu,"-1.24,0.29,-38.43,-22.00,0,938.50"
33.329355,0,-0.75,0.17,-35.44,-25.95,0,938.50,6,imu,"-0.75,0.17,-35.44,-25.95,0,938.50"
33.339813,0,-0.39,0.53,-23.00,-32.41,0,938.50,6,imu,"-0.39,0.53,-23.00,-32.41,0,938.50"
33.352812,0,-0.02,1.27,2.96,-30.50,0,938.50,6,imu,"-0.02,1.27,2.96,-30.50,0,938.50"
33.363274,0,-0.51,0.78,19.71,-29.90,0,938.50,6,imu,"-0.51,0.78,19.71,-29.90,0,938.50"
33.375968,0,-1.24,1.76,18.40,-28.94,0,938.50,6,imu,"-1.24,1.76,18.40,-28.94,0,938.50"
33.388993,0,-2.10,1.63,-15.94,-19.25,0,938.50,6,imu,"-2.10,1.63,-15.94,-19.25,0,938.50"
33.399464,0,-1.98,1.39,-31.73,-23.92,0,938.50,6,imu,"-1.98,1.39,-31.73,-23.92,0,938.50"
33.412478,0,-0.88,-0.20,-37.83,-22.00,0,938.50,6,imu,"-0.88,-0.20,-37.83,-22.00,0,938.50"
33.423012,0,-0.51,0.90,-21.68,-30.62,0,938.50,6,imu,"-0.51,0.90,-21.68,-30.62,0,938.50"
33.436039,0,-0.02,1.39,-10.68,-35.16,0,938.50,6,imu,"-0.02,1.39,-10.68,-35.16,0,938.50"
33.449036,0,0.10,1.51,-2.30,-32.41,0,938.50,6,imu,"0.10,1.51,-2.30,-32.41,0,938.50"
33.459482,0,-1.12,1.51,17.08,-24.75,0,938.50,6,imu,"-1.12,1.51,17.08,-24.75,0,938.50"
33.472453,0,-1.85,0.53,15.53,-25.83,0,938.50,6,imu,"-1.85,0.53,15.53,-25.83,0,938.50"
33.482718,0,,,,,,,3,text,"-1.98,0.90,"
33.485505,0,,,,,,,4,text,"-2.18,-23.08,0,938.50"
33.495553,0,-1.73,0.66,-23.36,-14.70,0,938.50,6,imu,"-1.73,0.66,-23.36,-14.70,0,938.50"
33.508579,0,-1.49,0.04,-33.77,-19.01,0,938.50,6,imu,"-1.49,0.04,-33.77,-19.01,0,938.50"
33.521348,0,-1.00,-0.69,-23.84,-28.94,0,938.50,6,imu,"-1.00,-0.69,-23.84,-28.94,0,938.50"
33.531831,0,-0.51,-0.57,-19.65,-31.33,0,938.50,6,imu,"-0.51,-0.57,-19.65,-31.33,0,938.50"
33.544811,0,-0.51,0.90,-2.30,-36.84,0,938.50,6,imu,"-0.51,0.90,-2.30,-36.84,0,938.50"
33.555286,0,-0.75,1.51,1.41,-33.49,0,938.50,6,imu,"-0.75,1.51,1.41,-33.49,0,938.50"
33.568300,0,-0.75,1.88,1.29,-33.97,0,938.50,6,imu,"-0.75,1.88,1.29,-33.97,0,938.50"
33.581293,0,-1.73,1.27,-4.69,-23.80,0,938.50,6,imu,"-1.73,1.27,-4.69,-23.80,0,938.50"
33.591755,0,-2.10,2.00,-14.50,-26.67,0,938.50,6,imu,"-2.10,2.00,-14.50,-26.67,0,938.50"
33.604750,0,-1.37,1.63,-25.39,-20.21,0,938.50,6,imu,"-1.37,1.63,-25.39,-20.21,0,938.50"
33.615260,0,-1.12,1.39,-29.34,-24.52,0,938.50,6,imu,"-1.12,1.39,-29.34,-24.52,0,938.50"
33.628075,0,-0.27,0.66,-19.77,-27.87,0,938.50,6,imu,"-0.27,0.66,-19.77,-27.87,0,938.50"
33.641156,0,-0.27,1.27,-13.19,-29.54,0,938.50,6,imu,"-0.27,1.27,-13.19,-29.54,0,938.50"
33.651651,0,-0.39,1.88,-6.85,-32.17,0,938.50,6,imu,"-0.39,1.88,-6.85,-32.17,0,938.50"
33.664648,0,-0.27,1.14,5.12,-27.63,0,938.50,6,imu,"-0.27,1.14,5.12,-27.63,0,938.50"
33.675169,0,-1.00,0.78,6.07,-24.16,0,938.50,6,imu,"-1.00,0.78,6.07,-24.16,0,938.50"
33.688152,0,-1.49,1.14,-1.94,-26.67,0,938.50,6,imu,"-1.49,1.14,-1.94,-26.67,0,938.50"
33.700742,0,-1.24,1.14,-28.38,-13.51,0,938.50,6,imu,"-1.24,1.14,-28.38,-13.51,0,938.50"
33.711055,0,-1.61,1.39,-31.49,-19.13,0,938.50,6,imu,"-1.61,1.39,-31.49,-19.13,0,938.50"
33.723123,0,-1.24,1.27,-27.31,-29.06,0,938.50,6,imu,"-1.24,1.27,-27.31,-29.06,0,938.50"
33.736143,0,-0.14,1.14,-8.04,-29.78,0,938.50,6,imu,"-0.14,1.14,-8.04,-29.78,0,938.50"
33.749099,0,-0.27,0.53,2.13,-31.45,0,938.50,6,imu,"-0.27,0.53,2.13,-31.45,0,938.50"
33.759601,0,-0.39,1.14,2.37,-30.86,0,938.50,6,imu,"-0.39,1.14,2.37,-30.86,0,938.50"
33.772642,0,-0.63,1.51,-14.98,-23.56,0,938.50,6,imu,"-0.63,1.51,-14.98,-23.56,0,938.50"
33.783132,0,-1.00,0.17,1.41,-22.24,0,938.50,6,imu,"-1.00,0.17,1.41,-22.24,0,938.50"
33.796103,0,-1.73,1.14,-18.57,-24.04,0,938.50,6,imu,"-1.73,1.14,-18.57,-24.04,0,938.50"
33.809098,0,-1.24,1.14,-24.19,-24.75,0,938.50,6,imu,"-1.24,1.14,-24.19,-24.75,0,938.50"
33.819560,0,-1.24,1.27,-18.33,-26.43,0,938.50,6,imu,"-1.24,1.27,-18.33,-26.43,0,938.50"
33.832554,0,-1.00,1.27,-9.96,-33.01,0,938.50,6,imu,"-1.00,1.27,-9.96,-33.01,0,938.50"
33.843039,0,-0.39,1.51,-14.15,-29.30,0,938.50,6,imu,"-0.39,1.51,-14.15,-29.30,0,938.50"
33.855997,0,-0.51,1.51,0.45,-26.55,0,938.50,6,imu,"-0.51,1.51,0.45,-26.55,0,938.50"
33.868962,0,-0.63,1.63,-1.10,-27.98,0,938.50,6,imu,"-0.63,1.63,-1.10,-27.98,0,938.50"
33.879400,0,-0.63,2.24,-6.49,-22.84,0,938.50,6,imu,"-0.63,2.24,-6.49,-22.84,0,938.50"
33.892365,0,-0.88,2.24,-8.88,-18.65,0,938.50,6,imu,"-0.88,2.24,-8.88,-18.65,0,938.50"
33.905366,0,-1.49,0.04,-6.49,-24.28,0,938.50,6,imu,"-1.49,0.04,-6.49,-24.28,0,938.50"
33.915635,0,-1.12,0.29,-17.02,-23.32,0,938.50,6,imu,"-1.12,0.29,-17.02,-23.32,0,938.50"
33.928614,0,-1.24,0.29,-23.48,-23.20,0,938.50,6,imu,"-1.24,0.29,-23.48,-23.20,0,938.50"
33.939075,0,-1.12,0.78,-19.17,-28.58,0,938.50,6,imu,"-1.12,0.78,-19.17,-28.58,0,938.50"
33.951929,0,-0.63,0.41,-14.86,-30.86,0,938.50,6,imu,"-0.63,0.41,-14.86,-30.86,0,938.50"
33.964926,0,-0.51,0.90,-9.36,-27.98,0,938.50,6,imu,"-0.51,0.90,-9.36,-27.98,0,938.50"
33.975370,0,-0.39,0.78,-8.28,-31.69,0,938.50,6,imu,"-0.39,0.78,-8.28,-31.69,0,938.50"
33.988382,0,-0.14,0.29,-3.98,-24.99,0,938.50,6,imu,"-0.14,0.29,-3.98,-24.99,0,938.50"
33.998994,0,-1.00,-0.20,-0.15,-24.04,0,938.50,6,imu,"-1.00,-0.20,-0.15,-24.04,0,938.50"
34.011910,0,-1.49,1.02,-18.09,-25.35,0,938.50,6,imu,"-1.49,1.02,-18.09,-25.35,0,938.50"
34.024947,0,-1.00,1.02,-23.96,-20.33,0,938.50,6,imu,"-1.00,1.02,-23.96,-20.33,0,938.50"
34.035441,0,-1.00,0.78,-17.73,-24.99,0,938.50,6,imu,"-1.00,0.78,-17.73,-24.99,0,938.50"
34.048356,0,-0.75,0.41,-14.62,-26.43,0,938.50,6,imu,"-0.75,0.41,-14.62,-26.43,0,938.50"
34.061236,0,-0.39,1.63,-10.44,-28.22,0,938.50,6,imu,"-0.39,1.63,-10.44,-28.22,0,938.50"
34.071348,0,-0.39,1.27,-6.01,-26.91,0,938.50,6,imu,"-0.39,1.27,-6.01,-26.91,0,938.50"
34.084328,0,-0.51,1.14,-1.58,-30.38,0,938.50,6,imu,"-0.51,1.14,-1.58,-30.38,0,938.50"
34.097296,0,-1.00,-0.08,3.80,-22.84,0,938.50,6,imu,"-1.00,-0.08,3.80,-22.84,0,938.50"
34.107784,0,-1.85,0.78,-6.13,-22.96,0,938.50,6,imu,"-1.85,0.78,-6.13,-22.96,0,938.50"
34.120775,0,-1.85,1.14,-17.38,-25.11,0,938.50,6,imu,"-1.85,1.14,-17.38,-25.11,0,938.50"
34.131233,0,-1.12,1.02,-30.18,-19.73,0,938.50,6,imu,"-1.12,1.02,-30.18,-19.73,0,938.50"
34.144249,0,-0.88,0.66,-28.62,-24.75,0,938.50,6,imu,"-0.88,0.66,-28.62,-24.75,0,938.50"
34.157258,0,-0.63,0.29,-20.25,-32.29,0,938.50,6,imu,"-0.63,0.29,-20.25,-32.29,0,938.50"
34.167728,0,-0.14,0.78,-6.73,-36.48,0,938.50,6,imu,"-0.14,0.78,-6.73,-36.48,0,938.50"
34.180692,0,-0.63,1.63,9.90,-29.78,0,938.50,6,imu,"-0.63,1.63,9.90,-29.78,0,938.50"
34.191189,0,-1.00,1.39,5.48,-30.86,0,938.50,6,imu,"-1.00,1.39,5.48,-30.86,0,938.50"
34.204174,0,-1.00,1.39,-4.10,-29.90,0,938.50,6,imu,"-1.00,1.39,-4.10,-29.90,0,938.50"
34.217196,0,-1.00,1.39,-27.54,-21.64,0,938.50,6,imu,"-1.00,1.39,-27.54,-21.64,0,938.50"
34.227679,0,-0.75,1.39,-28.26,-21.52,0,938.50,6,imu,"-0.75,1.39,-28.26,-21.52,0,938.50"
34.240209,0,-0.39,0.90,-26.59,-20.93,0,938.50,6,imu,"-0.39,0.90,-26.59,-20.93,0,938.50"
34.252638,0,-0.14,1.39,-11.51,-25.47,0,938.50,6,imu,"-0.14,1.39,-11.51,-25.47,0,938.50"
34.263042,0,0.10,1.02,7.99,-21.64,0,938.50,6,imu,"0.10,1.02,7.99,-21.64,0,938.50"
34.275784,0,-0.63,0.04,19.71,-20.93,0,938.50,6,imu,"-0.63,0.04,19.71,-20.93,0,938.50"
34.288774,0,-1.73,-0.08,16.60,-27.27,0,938.50,6,imu,"-1.73,-0.08,16.60,-27.27,0,938.50"
34.299250,0,-1.85,1.02,-25.15,-24.40,0,938.50,6,imu,"-1.85,1.02,-25.15,-24.40,0,938.50"
34.312259,0,-1.49,0.78,-37.00,-23.68,0,938.50,6,imu,"-1.49,0.78,-37.00,-23.68,0,938.50"
34.325258,0,-0.88,0.17,-36.28,-26.55,0,938.50,6,imu,"-0.88,0.17,-36.28,-26.55,0,938.50"
34.335725,0,-0.02,1.27,-23.48,-35.16,0,938.50,6,imu,"-0.02,1.27,-23.48,-35.16,0,938.50"
34.348813,0,0.22,1.63,-5.77,-33.01,0,938.50,6,imu,"0.22,1.63,-5.77,-33.01,0,938.50"
34.359257,0,0.10,0.78,18.16,-31.33,0,938.50,6,imu,"0.10,0.78,18.16,-31.33,0,938.50"
34.372288,0,-0.88,1.02,11.10,-31.10,0,938.50,6,imu,"-0.88,1.02,11.10,-31.10,0,938.50"
34.385113,0,-1.24,1.63,-7.68,-24.99,0,938.50,6,imu,"-1.24,1.63,-7.68,-24.99,0,938.50"
34.395257,0,-1.61,1.88,-25.15,-19.37,0,938.50,6,imu,"-1.61,1.88,-25.15,-19.37,0,938.50"
34.408277,0,-1.12,1.14,-31.49,-24.04,0,938.50,6,imu,"-1.12,1.14,-31.49,-24.04,0,938.50"
34.421323,0,-0.51,0.66,-28.14,-22.24,0,938.50,6,imu,"-0.51,0.66,-28.14,-22.24,0,938.50"
34.431821,0,-0.51,1.02,-20.37,-24.99,0,938.50,6,imu,"-0.51,1.02,-20.37,-24.99,0,938.50"
34.444808,0,-0.14,1.14,-7.68,-30.14,0,938.50,6,imu,"-0.14,1.14,-7.68,-30.14,0,938.50"
34.455265,0,-0.75,0.66,13.73,-28.22,0,938.50,6,imu,"-0.75,0.66,13.73,-28.22,0,938.50"
34.468239,0,-1.61,1.27,8.71,-31.10,0,938.50,6,imu,"-1.61,1.27,8.71,-31.10,0,938.50"
34.481208,0,-1.73,2.24,-7.56,-31.57,0,938.50,6,imu,"-1.73,2.24,-7.56,-31.57,0,938.50"
34.491687,0,-0.88,1.76,-32.09,-22.00,0,938.50,6,imu,"-0.88,1.76,-32.09,-22.00,0,938.50"
34.504691,0,-0.88,1.39,-29.70,-25.11,0,938.50,6,imu,"-0.88,1.39,-29.70,-25.11,0,938.50"
34.515194,0,-0.39,1.51,-22.88,-29.42,0,938.50,6,imu,"-0.39,1.51,-22.88,-29.42,0,938.50"
34.528165,0,0.10,1.39,-0.86,-27.15,0,938.50,6,imu,"0.10,1.39,-0.86,-27.15,0,938.50"
34.541153,0,-0.14,1.51,2.48,-28.34,0,938.50,6,imu,"-0.14,1.51,2.48,-28.34,0,938.50"
34.551588,0,-0.27,1.51,-1.10,-27.63,0,938.50,6,imu,"-0.27,1.51,-1.10,-27.63,0,938.50"
34.564589,0,-0.63,1.88,-6.73,-24.04,0,938.50,6,imu,"-0.63,1.88,-6.73,-24.04,0,938.50"
34.575074,0,-1.12,2.12,-16.42,-22.60,0,938.50,6,imu,"-1.12,2.12,-16.42,-22.60,0,938.50"
34.588044,0,-0.88,1.63,-20.01,-25.35,0,938.50,6,imu,"-0.88,1.63,-20.01,-25.35,0,938.50"
34.601064,0,-0.27,1.14,-22.76,-20.33,0,938.50,6,imu,"-0.27,1.14,-22.76,-20.33,0,938.50"
34.611564,0,-0.27,1.39,-5.89,-28.34,0,938.50,6,imu,"-0.27,1.39,-5.89,-28.34,0,938.50"
34.624495,0,-0.02,0.66,1.17,-28.10,0,938.50,6,imu,"-0.02,0.66,1.17,-28.10,0,938.50"
34.634963,0,-0.51,0.90,5.83,-27.15,0,938.50,6,imu,"-0.51,0.90,5.83,-27.15,0,938.50"
34.647948,0,-1.12,1.63,-5.41,-28.82,0,938.50,6,imu,"-1.12,1.63,-5.41,-28.82,0,938.50"
34.660917,0,-1.24,1.27,-13.43,-22.84,0,938.50,6,imu,"-1.24,1.27,-13.43,-22.84,0,938.50"
34.671403,0,-1.37,1.76,-20.73,-25.23,0,938.50,6,imu,"-1.37,1.76,-20.73,-25.23,0,938.50"
34.684439,0,-0.75,1.88,-25.63,-27.15,0,938.50,6,imu,"-0.75,1.88,-25.63,-27.15,0,938.50"
34.694907,0,0.10,1.63,-19.17,-26.43,0,938.50,6,imu,"0.10,1.63,-19.17,-26.43,0,938.50"
34.707795,0,0.10,2.24,-12.47,-30.62,0,938.50,6,imu,"0.10,2.24,-12.47,-30.62,0,938.50"
34.720764,0,0.35,2.61,-6.97,-28.94,0,938.50,6,imu,"0.35,2.61,-6.97,-28.94,0,938.50"
34.731223,0,-0.27,2.37,13.73,-27.87,0,938.50,6,imu,"-0.27,2.37,13.73,-27.87,0,938.50"
34.744190,0,-0.51,1.51,15.41,-24.87,0,938.50,6,imu,"-0.51,1.51,15.41,-24.87,0,938.50"
34.757185,0,-1.24,1.63,5.00,-18.17,0,938.50,6,imu,"-1.24,1.63,5.00,-18.17,0,938.50"
34.767638,0,-1.37,1.27,-24.55,-14.58,0,938.50,6,imu,"-1.37,1.27,-24.55,-14.58,0,938.50"
34.780632,0,-0.88,0.53,-30.18,-16.14,0,938.50,6,imu,"-0.88,0.53,-30.18,-16.14,0,938.50"
34.791112,0,-0.51,-0.44,-29.46,-20.57,0,938.50,6,imu,"-0.51,-0.44,-29.46,-20.57,0,938.50"
34.804102,0,-0.14,-0.32,-10.20,-29.42,0,938.50,6,imu,"-0.14,-0.32,-10.20,-29.42,0,938.50"
34.817077,0,-0.02,0.29,7.63,-24.87,0,938.50,6,imu,"-0.02,0.29,7.63,-24.87,0,938.50"
34.827538,0,-0.63,0.04,19.23,-26.31,0,938.50,6,imu,"-0.63,0.04,19.23,-26.31,0,938.50"
34.840535,0,-1.24,-0.20,20.07,-27.03,0,938.50,6,imu,"-1.24,-0.20,20.07,-27.03,0,938.50"
34.851013,0,-2.46,1.14,-16.06,-23.92,0,938.50,6,imu,"-2.46,1.14,-16.06,-23.92,0,938.50"
34.864017,0,-1.98,1.14,-30.66,-24.04,0,938.50,6,imu,"-1.98,1.14,-30.66,-24.04,0,938.50"
34.877000,0,-1.24,0.41,-35.08,-22.00,0,938.50,6,imu,"-1.24,0.41,-35.08,-22.00,0,938.50"
34.887457,0,-0.39,-0.08,-20.25,-31.33,0,938.50,6,imu,"-0.39,-0.08,-20.25,-31.33,0,938.50"
34.900350,0,-0.14,-0.08,1.65,-27.15,0,938.50,6,imu,"-0.14,-0.08,1.65,-27.15,0,938.50"
34.912940,0,-0.75,-0.69,19.12,-25.11,0,938.50,6,imu,"-0.75,-0.69,19.12,-25.11,0,938.50"
34.923435,0,-2.46,-0.69,18.76,-27.75,0,938.50,6,imu,"-2.46,-0.69,18.76,-27.75,0,938.50"
34.936450,0,-2.71,-0.93,2.84,-23.56,0,938.50,6,imu,"-2.71,-0.93,2.84,-23.56,0,938.50"
34.949464,0,-2.95,-0.81,-11.63,-20.57,0,938.50,6,imu,"-2.95,-0.81,-11.63,-20.57,0,938.50"
34.959940,0,-2.71,-1.05,-36.40,-21.76,0,938.50,6,imu,"-2.71,-1.05,-36.40,-21.76,0,938.50"
34.972961,0,-1.73,-0.81,-37.59,-23.44,0,938.50,6,imu,"-1.73,-0.81,-37.59,-23.44,0,938.50"
34.983465,0,-1.00,-1.05,-34.48,-28.70,0,938.50,6,imu,"-1.00,-1.05,-34.48,-28.70,0,938.50"
34.996024,0,-0.14,-1.91,-21.20,-31.33,0,938.50,6,imu,"-0.14,-1.91,-21.20,-31.33,0,938.50"
35.008535,0,-1.00,-1.05,12.65,-31.21,0,938.50,6,imu,"-1.00,-1.05,12.65,-31.21,0,938.50"
35.021370,0,-1.61,0.04,6.19,-43.18,0,938.50,6,imu,"-1.61,0.04,6.19,-43.18,0,938.50"
35.031825,0,-1.37,1.14,-6.49,-33.25,0,938.50,6,imu,"-1.37,1.14,-6.49,-33.25,0,938.50"
35.044815,0,-1.24,-0.32,-28.74,-27.27,0,938.50,6,imu,"-1.24,-0.32,-28.74,-27.27,0,938.50"
35.055276,0,-0.75,-0.32,-30.89,-30.50,0,938.50,6,imu,"-0.75,-0.32,-30.89,-30.50,0,938.50"
35.068255,0,-0.27,-0.08,-27.19,-26.31,0,938.50,6,imu,"-0.27,-0.08,-27.19,-26.31,0,938.50"
35.081235,0,-0.51,0.29,-5.41,-30.14,0,938.50,6,imu,"-0.51,0.29,-5.41,-30.14,0,938.50"
35.091575,0,-0.14,0.66,-4.93,-31.69,0,938.50,6,imu,"-0.14,0.66,-4.93,-31.69,0,938.50"
35.104170,0,-0.14,1.14,-7.68,-27.75,0,938.50,6,imu,"-0.14,1.14,-7.68,-27.75,0,938.50"
35.116704,0,-0.63,1.39,-10.56,-27.03,0,938.50,6,imu,"-0.63,1.39,-10.56,-27.03,0,938.50"
35.127041,0,-0.63,0.90,-14.74,-29.54,0,938.50,6,imu,"-0.63,0.90,-14.74,-29.54,0,938.50"
35.140038,0,-0.39,0.90,-12.11,-24.63,0,938.50,6,imu,"-0.39,0.90,-12.11,-24.63,0,938.50"
35.152754,0,-0.63,0.41,-3.86,-22.84,0,938.50,6,imu,"-0.63,0.41,-3.86,-22.84,0,938.50"
35.163206,0,-1.12,0.41,-8.28,-28.46,0,938.50,6,imu,"-1.12,0.41,-8.28,-28.46,0,938.50"
35.176188,0,-0.88,0.53,-16.78,-28.82,0,938.50,6,imu,"-0.88,0.53,-16.78,-28.82,0,938.50"
35.189203,0,-0.75,0.66,-16.42,-27.51,0,938.50,6,imu,"-0.75,0.66,-16.42,-27.51,0,938.50"
35.199669,0,-1.49,-0.20,-6.73,-29.42,0,938.50,6,imu,"-1.49,-0.20,-6.73,-29.42,0,938.50"
35.212653,0,-1.37,0.78,-13.79,-36.00,0,938.50,6,imu,"-1.37,0.78,-13.79,-36.00,0,938.50"
35.223112,0,-0.63,0.53,-21.20,-27.63,0,938.50,6,imu,"-0.63,0.53,-21.20,-27.63,0,938.50"
35.236106,0,-0.88,0.53,-18.69,-25.11,0,938.50,6,imu,"-0.88,0.53,-18.69,-25.11,0,938.50"
35.248819,0,-1.61,-0.44,-2.06,-29.18,0,938.50,6,imu,"-1.61,-0.44,-2.06,-29.18,0,938.50"
35.261239,0,-1.73,0.66,-10.44,-36.36,0,938.50,6,imu,"-1.73,0.66,-10.44,-36.36,0,938.50"
